CTU,30.5733333,103.9433333,-2.00
CTV,-33.9696722,18.6050527,-26.00
CTY,29.5990000,-83.0487916,-2.00
CUA,18.7853861,-98.9007500,7.00
CUC,7.9333333,-72.5136111,-9.00
CUL,24.7644805,-107.4773388,7.00
CUM,10.4448055,-64.1392222,-14.00
CUN,21.0251083,-86.8587166,-2.00
CUN,36.6320277,128.3254166,-8.00
CUS,31.8191000,-107.5744944,12.00
CUU,28.7163833,-105.9587333,8.00
CUV,-2.8345833,-78.9170277,-3.00
CUY,16.9316111,121.7480833,-2.00
CUZ,41.4839750,-99.6890472,8.00
CVA,41.7085472,-90.4833138,4.00
CVE,32.8903111,-96.9039666,6.00
CVG,39.0159805,-84.7033472,-4.00
CVI,36.3729138,-76.8715444,-9.00
CVJ,18.8252361,-99.2692472,4.00
CVM,23.7055305,-98.9590277,6.00
CVO,30.0923055,31.3884166,5.00
CVO,44.4995666,-123.2936611,18.00
CVS,16.7366750,-22.9510194,-9.00
CVS,34.3805861,-103.3224250,7.00
CVT,35.7266833,140.7999111,-7.00
CVV,48.2446944,-122.7244166,19.00
CWK,30.3785500,-97.5298472,6.00
CWZ,53.0272638,-0.4884583,1.00
CXB,21.4593611,91.9648333,-1.00
CXI,-22.8170861,-43.2600083,-23.00
CXR,41.5169277,-81.1631861,-5.00
CXS,-29.1980583,-51.1886305,-18.00
CYN,39.8173388,-74.4316250,-10.00
CYR,4.8136388,-52.3683888,-18.00
CYS,41.2109666,-104.7729138,13.00
CZA,20.6430583,-88.4482305,-1.00
CZH,30.6450000,103.6866666,-2.00
CZI,43.9997277,-106.4357305,13.00
CZM,20.5074722,-86.9120000,-2.00
CZO,31.9220750,119.7758250,-4.00
CZQ,36.8843222,-119.8151444,15.00
CZS,-7.6067972,-72.7734694,-7.00
CZU,9.3358333,-75.2825000,-8.00
CZV,-25.6898111,28.5508222,-19.00
DAC,23.8242777,90.4129166,-1.00
DAG,34.9624583,-116.5781666,15.00
DAL,36.6896944,28.7821388,5.00
DAL,25.6433333,100.3233333,-1.00
DAM,33.3648833,36.4686222,3.00
DAN,16.0527777,108.1981944,-1.00
DAN,37.0156138,35.4481944,4.00
DAP,53.4236111,-6.3027777,-2.00
DAR,54.4102777,16.3880555,4.00
DAR,31.7831666,56.9945555,3.00
DAR,-12.4130833,130.8834444,3.00
DAS,30.1897111,-94.6449833,5.00
DAT,-27.2794444,-70.7775000,-3.00
DAV,8.3858944,-82.4376055,-4.00
DAW,24.4489444,44.1191944,3.00
DBA,19.1616666,110.4416666,-2.00
DBK,42.5676472,18.2561111,4.00
DBL,39.4393444,-106.8946805,12.00
DBL,38.9616666,121.5700000,-7.00
DBN,32.5634611,-82.8300444,-5.00
DBN,21.3735000,103.0078888,-2.00
DBQ,42.4014694,-90.7090777,4.00
DBS,44.0888527,-112.2093444,15.00
DCA,38.8594527,-77.0364361,-9.00
DCD,30.4400000,114.1583333,-5.00
DCH,30.5216666,97.1416666,-1.00
DCR,17.9323000,-71.6478305,-11.00
DCY,19.2705500,-69.7407361,-12.00
DDC,37.8505611,-100.0056361,8.00
DDG,40.2566666,124.2833333,-8.00
DDM,37.4776694,23.2171694,5.00
DDN,30.1889166,78.1668055,1.00
DDY,43.0908555,-106.2770250,12.00
DEC,39.3810833,8.9656666,3.00
DEM,62.5411111,114.0208333,-12.00
DEN,38.5780833,28.6026944,4.00
DEN,39.8125138,-104.6607388,8.00
DER,44.9841277,17.9694611,5.00
DET,51.3040027,0.5972750,1.00
DFN,23.2827777,41.7194444,3.00
DGC,33.6762083,130.3896277,-8.00
DGD,37.0234694,-92.8769222,1.00
DGO,24.1380055,-104.5164166,7.00
DGO,-33.6572222,-71.6144444,2.00
DGP,55.9472222,26.6755555,5.90
DGT,9.3345555,123.3065000,2.00
DHA,26.2607777,50.1401944,2.00
DHB,30.6983333,113.9716666,-5.00
DHC,41.1283333,118.0466666,-6.00
DHE,54.1855555,7.9108333,4.00
DHG,18.5712138,-69.9834861,-11.00
DHK,29.5369500,-98.2678138,5.00
DHN,35.2541666,52.7200000,5.00
DHN,41.6450000,122.1150000,-8.00
DHP,25.7999638,-80.3490361,-4.00
DHP,30.8700000,114.4700000,-5.00
DHR,29.4674277,17.9316027,2.00
DHT,36.0914555,-102.5446416,12.00
DI,31.9126388,70.8856722,2.00
DIA,25.2339527,51.5770444,3.00
DIG,28.5421944,77.0804722,1.00
DIK,46.8600388,-102.7735000,14.00
DIK,49.8613055,6.1297500,3.00
DIL,-37.2251000,-59.2295083,-7.00
DIL,-8.5439388,125.5277333,3.00
DIR,18.9814722,12.8805000,2.00
DIY,37.8997222,40.1931388,4.50
DJA,24.2877277,9.4533416,1.00
DJB,41.3580638,-82.1619694,-5.00
DJC,36.7700000,103.4416666,-3.00
DJL,47.2707777,5.0973333,2.00
DJQ,38.2166666,85.4433333,2.00
DJT,25.5316666,103.6050000,-2.00
DJY,31.0450000,107.4300000,-3.00
DJZ,30.2633333,112.4483333,-4.00
DKB,49.1427527,10.2383055,3.00
DKH,23.7448777,-15.9198277,-5.00
DKI,-5.9611944,107.0355277,1.00
DKN,25.4916805,50.9898750,3.00
DKO,40.3083333,106.9633333,-4.00
DL,-6.8816194,39.2010416,0.20
DLF,29.3608916,-100.7717250,7.00
DLG,58.9942333,-158.5522194,15.00
DLH,46.8021638,-92.2028694,5.00
DLL,43.5508361,-89.7636222,3.00
DLN,52.0573472,5.8726305,3.00
DLN,45.2485750,-112.5471305,18.00
DMA,32.1599166,-110.8809083,9.00
DMD,55.3883055,37.9115555,12.00
DMN,32.2755527,-107.6055000,12.00
DMR,25.8809166,93.7820277,-1.00
DN,-12.4232777,130.9064722,3.00
DNC,36.5403888,103.6191944,-3.00
DNH,40.1633333,94.8450000,1.00
DNJ,44.7671138,-116.2062666,19.00
DNV,40.2937666,-87.5572611,2.00
DNW,43.8282777,-110.3354750,15.00
DNY,42.1782805,-74.9569416,-11.00
DNZ,36.6482222,53.1889166,5.00
DOB,33.9146527,-84.5073111,-3.00
DOC,35.9037777,128.6413888,-9.00
DOG,19.1825694,30.4272833,3.00
DOH,25.2499055,51.6096666,3.00
DOH,17.5162222,106.5933055,-1.00
DOL,46.0841388,14.7785833,5.00
DOR,51.5253416,7.6310555,2.00
DOV,39.1324000,-75.4674083,-12.00
DOZ,-32.8318888,-68.7908333,-2.00
DPA,41.8903722,-88.3501777,2.00
DPK,40.7917666,-73.3036777,-12.00
DPN,28.5669166,77.0935277,1.00
DPR,45.0781750,-101.7150722,10.00
DPV,-25.6559166,28.2200750,-18.00
DPX,34.2783333,117.9983333,-6.00
DQN,40.0164444,-84.3968972,-1.00
DQO,39.6781388,-75.6070861,-10.00
DRG,27.4883888,95.0206666,-1.00
DRK,34.7025527,-112.4803416,14.00
DRN,51.0155472,13.5988888,3.00
DRO,37.1532611,-107.7496250,14.00
DRY,-42.7600000,-65.1008333,2.00
DRZ,35.2919444,40.1537777,4.00
DS,14.6443305,-17.0725694,-7.00
DSC,38.2216666,77.0716666,3.00
DSD,44.2527611,-121.3035527,18.00
DSH,41.7599666,59.7952361,7.00
DSH,30.1483333,120.5016666,-6.00
DSM,41.4376250,-93.6485583,7.00
DST,27.7500000,120.6300000,-6.00
DSY,32.5716666,110.9350000,-4.00
DTA,39.3022611,-112.5055583,16.00
DTI,11.5485194,43.0935472,2.00
DTL,46.8255250,-95.8873222,2.00
DTM,27.9833333,113.1250000,-4.00
DTY,52.1801416,-1.1137888,1.00
DUB,53.4993888,-6.3071111,-2.00
DUG,31.4726750,-109.6020527,13.00
DUR,-33.3562500,-56.4960555,-10.00
DUS,51.2831888,6.7537250,3.00
DUT,11.8069166,9.3207777,-1.00
DV,-6.8880194,39.1927138,-3.00
DVA,45.8280555,22.9688888,5.00
DVC,37.8087388,-108.9312722,14.00
DVL,-13.8111111,33.8077777,-3.00
DVR,51.1626222,1.3590861,2.00
DVV,39.8946888,-104.6243361,8.00
DWA,9.6436194,41.8443222,2.00
DWG,30.4782388,-86.5208583,-3.00
DWI,14.1005611,98.2068027,-1.00
DWS,34.3233333,114.0783333,-4.00
DWZ,37.9216666,106.3433333,-3.00
DXG,39.4739333,116.3946750,-8.00
DXO,42.2131361,-83.3666638,-6.00
DYB,37.8736944,40.2083611,6.00
DYG,29.0933333,110.4050000,-3.00
DYK,30.3333333,109.4816666,-3.00
DYN,37.5283333,118.7866666,-7.00
DYR,36.0185500,-89.3176916,3.00
DYS,32.4185111,-99.8570500,5.00
DZF,32.4284166,48.4078055,3.00
DZG,47.7214166,67.7615833,9.00
DZH,36.2350000,103.7983333,-3.00
DZP,-12.8110000,45.2808611,-8.00
DZY,34.7266666,113.5500000,-4.00
EAR,40.7256027,-99.0051250,5.00
EAT,47.3996916,-120.2108277,15.00
EAU,44.8976694,-91.4785361,4.00
EBA,31.7058611,9.2546666,2.00
EC,-50.2805166,-72.0393416,0.10
ECA,-50.2784388,-72.0456250,12.00
ECG,36.2575722,-76.1755972,-7.00
ECK,43.2558861,-82.7179305,-7.00
ECN,35.1566666,33.4913888,4.00
ECS,43.8811277,-104.3077722,11.00
EDF,61.2550083,-149.7691750,18.00
EDN,31.2963722,-85.9027361,-3.00
EDN,-34.7047583,138.6123861,8.00
EDR,39.5513888,27.0041111,5.00
EDW,34.9823638,-117.7326083,12.00
EED,34.7660027,-114.4741027,15.00
EEL,53.1641666,6.6667500,2.00
EFD,29.6059583,-95.1596527,5.00
EHF,35.4845555,-119.0972944,14.00
EHK,37.7873305,-113.0682305,16.00
EHV,51.4481666,5.3749444,3.00
EIC,32.7713638,-93.8099305,7.00
EIL,64.6537944,-147.0939777,19.00
EJA,7.0286111,-73.8055555,-8.00
EKB,56.7431944,60.7970277,15.00
EKI,40.9510555,27.4261666,5.00
EKN,38.9144361,-80.0992722,-7.00
EKR,40.0674416,-107.9249500,9.00
ELB,42.7306944,10.3957222,3.00
ELB,33.6760361,-117.7310916,14.00
ELB,9.0452777,-73.9672222,-9.00
ELD,0.4066666,35.2310555,1.00
ELD,33.2561527,-92.7439472,7.00
ELF,38.0653333,23.5586666,4.00
ELG,38.5973611,39.2925555,6.00
ELI,46.3719444,44.3549444,8.00
ELN,47.0243750,-120.4584138,21.00
ELO,33.5104555,6.7806138,2.00
ELP,31.8159111,-106.2818833,12.00
ELQ,26.9647222,-105.4294444,7.00
ELV,-33.0369888,27.8231555,-27.00
ELY,39.2981250,-114.8483055,14.00
EMG,32.4004055,-93.5951472,7.00
EMI,39.4950083,-76.9785722,-8.00
EMP,38.2911444,-96.1381111,8.00
ENA,60.6147027,-151.1952416,19.00
END,36.3449666,-97.9183555,5.00
ENE,43.4256722,-70.6135250,-17.00
ENG,6.4808888,7.6012222,-2.00
ENH,30.2916666,109.6016666,-3.00
ENI,39.0532166,-123.2743277,16.00
ENL,38.4200000,-89.1589972,4.00
ENM,62.7845888,-164.4875333,14.00
ENN,64.5900055,-149.0728583,21.00
ENO,39.2316472,-75.5159694,-9.00
ENO,-34.5627777,-58.7905555,-5.00
EON,42.5937777,-5.6461388,-1.00
EON,41.2696333,-87.7910527,2.00
EPH,47.3779194,-119.4240027,21.00
EPL,48.3178333,6.0594166,2.00
EPR,48.6256944,1.6565555,1.00
EQU,-16.3391944,-71.5971666,-6.00
ERA,31.9241666,-4.3605277,-1.00
ERE,-29.8733333,-61.9252777,-4.00
ERF,50.9508694,11.2366833,2.00
ERH,38.4625277,38.1121388,6.00
ERI,42.0173972,-80.2926972,-6.00
ERN,39.7080833,39.5290277,7.00
ERV,-23.6252194,27.9643611,-16.00
ERZ,39.9566666,41.2071388,6.00
ES,-42.9003055,-71.1254722,0.20
ESB,40.1466111,33.0124722,6.00
ESC,14.3919500,-87.6220972,2.00
ESK,39.7836666,30.6063611,5.00
ESL,-38.1021666,147.1544444,13.00
ESL,39.2254916,-78.9895000,-6.00
ESP,38.4241388,-9.1856666,-2.00
ESQ,-42.8870833,-71.1002777,7.00
ESR,39.8131944,30.5124444,6.00
ESS,31.4012666,-9.6869194,-2.00
ESV,0.9718888,-79.6285277,-3.00
ETG,41.2149500,-78.1427555,-10.00
ETI,39.9575000,32.6746388,6.00
ETL,38.0402527,-108.2585750,12.00
ETX,40.5810388,-75.6840305,-9.00
EUF,31.9502500,-85.1304805,2.00
EUG,44.1208972,-123.2228305,15.00
EVD,68.4573055,16.6817138,8.00
EVG,8.6220000,-71.6781111,-10.00
EVS,68.4912888,16.6750638,8.00
EVW,41.2724888,-111.0467666,13.00
EVX,49.0285277,1.2140555,1.00
EWC,40.8249333,-80.2115444,-8.00
EWM,31.9517861,-106.2724583,12.00
EWN,35.0731416,-77.0450666,-8.00
EWO,37.6318111,-85.6758777,1.00
EYP,5.2761111,-72.4266666,-10.00
EYW,24.5858777,-81.8004750,1.00
EZ,-34.8293416,-58.5250333,0.20
EZE,-34.8240638,-58.5353194,-9.00
EZN,39.9371666,38.8870277,7.00
EZS,38.7082777,39.2240833,6.00
FA,-13.8287500,-171.9929416,12.00
FAG,-23.4669444,-70.4477777,-5.00
FAI,64.8000694,-148.0119750,21.00
FAK,37.5285083,-77.8282194,-6.00
FAL,43.5768611,13.2995277,4.00
FAM,37.6734638,-90.2340611,1.00
FAR,46.7533361,-96.8513194,9.00
FAY,34.9855500,-78.8750638,-4.00
FBC,40.9553333,-83.7560250,-2.00
FBR,41.3784388,-110.4240611,14.00
FCA,48.2141027,-114.1758916,18.00
FCM,44.8253500,-93.4426888,1.00
FCS,38.6807000,-104.7569194,8.00
FDK,39.4122361,-77.3751166,-8.00
FDO,-34.4514111,-58.5840722,-10.00
FES,33.9274166,-5.0135833,-2.00
FFA,51.6816861,-1.7976111,-2.00
FFM,46.2893527,-96.1568111,5.00
FFM,50.0537416,8.6370916,2.00
FFO,39.8189777,-84.0554805,-4.00
FFT,38.1824222,-84.9086222,-3.00
FFU,40.2748944,-111.9405305,16.00
FGG,41.4294722,15.5313611,2.00
FGI,41.5021944,9.0834166,3.00
FGT,44.6309527,-93.1820527,6.00
FHU,31.5896555,-110.3549416,13.00
FIG,-29.9981777,-50.9755444,-18.00
FIM,34.3566944,-118.8812916,15.00
FIT,37.0156944,-7.9824722,0.20
FJC,40.7266861,-75.4547444,-10.00
FJR,43.5783611,3.9747222,2.00
FJS,41.4496694,-122.8064472,19.00
FJV,25.1007138,56.3545583,2.00
FKE,37.2243055,140.4370861,-8.00
FKG,44.1733333,87.9833333,3.00
FKL,41.4384972,-79.8567055,-6.00
FKS,49.7909722,8.5423611,3.00
FL,12.1416944,15.0383055,1.00
FLA,1.5877777,-75.5694444,-7.00
FLD,53.7627361,13.5631361,3.00
FLE,60.3000000,5.2136000,1.00
FLG,29.7000000,107.3783333,-3.00
FLG,35.1471972,-111.6741638,14.00
FLL,26.0739444,-80.1664416,-6.00
FLM,38.6494416,-84.3106027,-4.00
FLN,-27.6699166,-48.5404527,-20.00
FLO,50.8766666,5.1345277,2.00
FLO,34.2329694,-79.6571611,-3.00
FLO,61.5815611,5.0201833,1.00
FLR,44.5008611,25.7081666,5.00
FLS,60.3112611,5.2121944,1.00
FLW,35.0930833,-119.8655777,16.00
FLZ,-3.7722722,-38.5476888,-21.00
FMD,48.1051138,16.6292638,5.00
FMG,39.5312777,-119.6560750,16.00
FMH,41.6596055,-70.5139472,-15.00
FMT,34.0384250,131.5457416,-8.00
FNC,9.3567388,-79.8694944,-4.00
FNH,34.5533333,108.6316666,-3.00
FNO,-3.8702027,-32.4293222,-21.00
FNR,-3.8567444,-32.4299388,-19.00
FNT,42.9667666,-83.7469888,-6.00
FNV,-21.1348666,27.4259722,-13.00
FOC,25.9133333,119.6516666,-3.00
FOD,42.6111250,-94.2948166,7.00
FOE,38.9473666,-95.6611750,5.00
FOF,14.5907472,-61.0228083,-15.00
FOK,40.8377666,-72.6318444,-13.00
FOL,44.1937500,12.0676666,3.00
FOT,40.6712722,-124.2345361,19.00
FOW,44.2044444,-93.3705000,2.00
FOZ,-25.5832027,-54.5035138,-17.00
FQF,39.6901388,-104.6209722,11.00
FQG,25.7400000,119.3850000,-3.00
FQM,41.3385583,-76.7748666,-9.00
FRA,37.1044222,-119.5954472,17.00
FRH,10.0510555,-10.7601666,-10.00
FRI,38.9701638,-96.8611722,6.00
FRS,41.6425277,13.2923611,3.00
FRS,39.4535833,-31.2104166,-13.00
FRV,-1.6530833,13.4439166,-1.00
FSA,-26.2102722,-58.2246888,-14.00
FSA,-15.5557000,-47.3467666,-22.00
FSD,43.6494916,-96.7811250,9.00
FSK,41.0987138,22.9914888,5.00
FSL,22.4350000,107.8333333,-3.00
FSM,35.3884083,-94.2715250,7.00
FSR,13.5983583,25.3029611,3.00
FST,30.9521083,-102.9757111,11.00
FTI,35.6575500,-105.1355972,13.00
FTK,37.9072166,-85.9725638,-1.00
FTM,39.6656944,-8.4926388,-2.00
FTM,44.3897222,27.7288888,5.00
FTS,44.3922222,27.7277777,5.00
FTV,28.4307777,-13.8645000,-4.00
FTZ,38.6943333,-90.9712694,5.00
FUE,32.6686055,128.8267361,-8.00
FUL,50.5924555,9.5721694,2.00
FUN,32.7471666,-16.7054444,-4.00
FUZ,32.8894500,-97.1794250,6.00
FWA,40.9790638,-85.1880583,-6.00
FWE,52.4113305,14.1305888,4.00
FXU,31.1114611,-93.2191750,2.00
FY,17.9308333,19.1341666,2.00
FYG,32.8833333,115.7333333,-6.00
FYM,29.3975000,30.3930555,5.00
FYU,66.5742527,-145.2766583,20.00
FYU,44.9116666,124.8033333,-10.00
FZL,39.5866166,47.2075916,6.00
FZT,32.0746055,-95.5307916,6.00
GAA,36.6663333,-4.4890555,0.20
GAB,33.7321944,9.9201944,3.00
GAD,33.9764027,-86.0835583,2.00
GAD,30.1636111,9.7413888,1.00
GAF,34.4205000,8.8241666,2.00
GAL,-51.6116666,-69.3305555,11.00
GAL,64.7381277,-156.7771361,12.00
GAP,37.4580833,38.9046944,4.00
GAR,39.6064111,19.9094166,5.00
GAS,26.2980833,43.7796111,4.00
GAV,-26.5148972,27.6764361,-20.00
GAZ,36.9516111,37.4729722,6.00
GB,7.2552777,9.0049722,-1.00
GBE,-35.7508333,-58.4647222,-9.00
GBN,32.9562666,-112.6742722,14.00
GBR,36.1428277,-5.3429000,-1.80
GBR,-0.1502777,-66.9905694,-13.00
GCC,44.3477722,-105.5434861,9.00
GCK,37.9190027,-100.7250083,11.00
GCM,19.2893833,-81.3720472,-5.00
GCN,35.9603416,-112.1460472,15.00
GCV,31.0979611,-88.4861277,5.00
GDA,21.5276388,80.2952222,-1.00
GDC,40.7791277,16.9212305,4.00
GDL,20.5234222,-103.3116111,6.00
GDM,42.5459222,-72.0581888,-14.00
GDR,39.9726111,43.8863055,5.00
GDV,28.0770833,-15.4290000,-4.00
GED,50.4119472,9.2491638,4.00
GEE,42.8343972,-77.7327500,-9.00
GEF,30.5513416,-83.7831333,1.00
GEG,47.5649472,-117.6268861,14.00
GEL,-28.7903361,114.7061000,-1.00
GEM,39.1538055,36.0285000,5.00
GEN,44.4244444,9.0823333,3.00
GEP,45.1456861,-93.3731805,6.00
GFK,34.3916666,119.1650000,-7.00
GFK,47.9548333,-97.1853694,9.00
GFS,35.1311444,-115.1764416,15.00
GFT,35.3916666,136.8583333,-7.00
GFV,-19.6049166,18.1186111,-9.00
GGB,17.3063611,76.9684722,-1.00
GGG,32.4177555,-94.7531944,7.00
GGO,15.3780833,73.8103333,-1.00
GGT,42.7889555,-75.8267472,-11.00
GGW,48.2153055,-106.6254194,14.00
GHA,32.3932861,3.7778805,1.00
GHE,45.4403888,10.2638611,3.00
GHI,31.8346916,36.7785111,4.00
GHT,25.1468833,10.1389166,1.00
GIA,9.5679666,-13.6196694,-7.00
GID,22.6723611,121.4859722,-4.00
GIO,40.8012500,16.9012500,4.00
GIR,4.1922222,-74.8655555,-7.00
GIR,41.9312500,2.7718611,2.00
GIX,50.9633388,6.0451888,3.00
GIZ,16.9077222,42.5776111,2.00
GK,39.1706138,125.6843138,-9.00
GKA,40.1797222,25.9236666,5.40
GKE,35.2352777,33.7636111,4.00
GKN,62.1537527,-145.4473638,17.00
GLA,-23.8652611,151.2044083,10.00
GLB,25.4550000,107.9633333,-2.00
GLD,39.3878666,-101.6922972,12.00
GLH,33.5235305,-90.9829388,4.00
GLJ,34.9523722,-120.5214805,16.00
GLL,40.5038666,-104.5530138,13.00
GLM,29.0104694,-10.0692944,-2.00
GLN,22.7083333,114.0333333,-3.00
GLR,45.0124861,-84.7042777,-6.00
GLT,45.4163888,27.9277777,6.00
GLV,-0.4610833,-90.2585555,3.00
GMA,23.5283333,99.4083333,-1.00
GME,10.2802222,10.8752500,-1.00
GMH,51.1705111,7.8920388,3.00
GMM,36.6818611,-4.5109166,0.20
GMN,34.8040277,-118.8613611,16.00
GNA,13.4734416,22.5353611,2.00
GNA,8.2932777,-62.7530000,-14.00
GND,12.0017444,-61.7853722,-14.00
GND,40.7535277,46.2955000,7.00
GNV,-16.6410861,-49.2112416,-22.00
GNV,44.5725555,38.0121666,8.00
GNV,29.6921138,-82.2729722,-4.00
GOL,43.0950000,24.2205555,6.00
GOL,52.5335000,30.9971944,9.00
GOM,-1.6786000,29.2405166,1.00
GON,41.3304027,-72.0519833,-14.00
GOS,50.4668611,4.4812777,1.00
GOT,36.7448527,140.3495611,-7.00
GOT,51.3431166,11.5975277,2.00
GOW,55.8705027,-4.4457222,-1.00
GPI,-35.6922222,-63.7622222,3.00
GPT,30.4068305,-89.0767805,2.00
GPZ,47.1634444,-93.4889333,6.00
GQE,35.3470305,-90.4781583,4.00
GR,-53.7786944,-67.7392777,0.20
GRA,41.0600277,14.0887222,2.00
GRA,-53.7752500,-67.7458333,11.00
GRB,44.5551611,-88.1948583,1.00
GRD,37.1897500,-3.7900555,0.20
GRD,53.6076388,24.0559444,8.00
GRD,34.2515666,-82.1541500,-1.00
GRD,-20.4835277,-54.6887777,-18.00
GRF,49.6912722,11.9383000,4.00
GRI,40.9840277,-98.3147777,7.00
GRK,31.0328861,-97.8137916,7.00
GRM,60.1917583,11.0744194,4.00
GRM,40.7294166,43.8472500,7.00
GRN,43.1532222,25.7117777,6.00
GRO,42.7608888,11.0773055,3.00
GRT,40.4892777,17.4108888,4.00
GRV,-34.0073500,22.3759611,-26.00
GRY,31.4126388,37.2865555,5.00
GRZ,46.9553111,15.4494444,5.00
GS,-38.6605111,177.9775611,22.00
GSA,6.0756666,125.0921944,-1.00
GSB,35.3351972,-77.9713166,-8.00
GSN,30.3279722,50.8475555,3.00
GSO,36.0456916,-79.9763722,-3.00
GSV,-24.5511111,25.9216666,-17.00
GTC,37.9582944,139.1148861,-8.00
GTF,47.4499805,-111.4121638,16.00
GTK,21.4406611,-71.1343694,-11.00
GTQ,48.9864444,6.7162222,2.00
GUA,-33.0097222,-58.6141666,-11.00
GUP,35.4760000,-108.8726138,14.00
GUR,49.4370972,-2.6038111,-1.00
GUS,40.6449055,-86.1517138,-2.00
GUY,36.0800000,106.2150000,-3.00
GV,-12.2650138,136.8164027,4.00
GV,61.3463611,73.4164444,17.00
GV,-1.3966111,36.6379444,1.00
GVE,38.0136000,-78.1530277,-6.00
GVO,34.5313194,-120.0910888,16.00
GWA,26.2844444,78.2127777,0.20
GWC,50.8552194,-0.7567361,1.00
GWZ,9.1062027,38.7699194,2.00
GXU,40.0094750,-74.5965111,-12.00
GYA,23.0700000,112.4866666,-3.00
GYM,27.9655666,-110.9278888,11.00
GYN,32.3866666,105.6900000,-3.00
GYR,47.6591111,17.7243611,5.00
GYV,-2.1282777,-79.8668888,-3.00
GYV,-29.1247194,30.5855694,-24.00
GZD,54.3878055,18.4252777,7.00
GZG,36.8251000,-82.0789750,-2.00
GZO,36.0373416,14.2052638,3.00
GZR,51.5660361,4.9335222,2.00
HA,50.4575000,136.9233333,-13.00
HAB,35.2094444,48.6586111,3.50
HAB,48.5450833,135.2103611,-12.00
HAI,19.9703638,56.2807833,1.00
HAI,-11.5150083,43.2766916,-6.00
HAM,34.8668888,48.5502777,5.00
HAM,42.8433333,93.6683333,1.00
HAM,53.6855750,10.2049972,4.00
HAR,40.3022388,-77.0695583,-10.00
HAR,40.7283333,114.9633333,-7.00
HB,-42.8327777,147.5106666,15.00
HBL,15.3651388,75.0965833,-1.00
HBR,34.8665555,-99.0633861,10.00
HBU,38.4521166,-107.0397138,14.00
HCE,33.1143500,139.7884833,-7.00
HCH,37.6550000,120.5450000,-8.00
HCH,35.7810138,-84.9784527,-2.00
HCM,37.4486611,-76.7113527,-7.00
HCN,19.7152777,-72.2100000,-10.00
HCN,21.9277777,120.8435833,-4.00
HCT,40.4540611,-100.9235722,11.00
HDF,33.7763305,-117.1853250,14.00
HDH,14.7728055,42.9864166,2.00
HDO,50.9281500,14.3688000,3.00
HDS,39.4900000,109.8616666,-5.00
HEC,34.7970166,-116.4629222,15.00
HEK,50.1683333,127.3100000,-12.00
HEL,60.3378166,24.9537305,10.00
HET,40.7250000,111.9000000,-6.00
HEY,31.3741361,-85.6527777,-3.00
HFC,32.0800000,116.7683333,-4.00
HFD,41.6411055,-72.5474166,-13.00
HFE,31.7750000,117.3016666,-4.00
HFR,28.3572500,46.1174166,4.00
HGD,27.1777500,33.7963888,4.00
HGE,34.4337750,132.9239694,-8.00
HGH,30.2410277,120.4604083,-6.00
HGO,38.8175000,-103.6213888,7.00
HGR,39.6977277,-77.8557194,-7.00
HGS,37.4758055,127.9750555,-9.00
HGU,17.0803055,96.2510000,-1.00
HGV,-26.6968055,28.2831638,-19.00
HHN,12.6344166,99.9511666,-1.00
HHN,-16.6854722,-151.0105277,13.00
HHO,20.7480277,96.7899277,-1.00
HHY,17.4542777,78.4575277,-1.00
HIA,45.8617888,-112.1696083,18.00
HIA,17.2296388,78.4057500,-1.00
HIB,47.3015305,-92.7040444,2.00
HIF,41.1205027,-111.9636805,14.00
HIL,27.4250555,41.6829166,4.00
HIS,29.1980555,75.7237777,1.00
HKC,31.6972222,130.5829416,-7.00
HLC,30.3016666,103.6950000,-2.00
HLC,39.2587472,-100.2258500,8.00
HLD,49.2033333,119.8216666,-11.00
HLF,26.4341666,39.2691666,4.00
HLG,40.2599027,-80.5686250,-7.00
HLG,24.5598055,120.7271666,-5.00
HLI,34.7702444,-89.4965194,3.00
HLM,-6.2719444,106.8869722,1.00
HLN,46.6068222,-111.9534750,12.00
HLN,24.0185000,121.6403333,-4.00
HLV,39.1135416,-92.1282333,6.00
HLZ,52.3633944,10.7952194,4.00
HME,31.6910277,6.1419111,2.00
HMF,70.7042444,23.6907444,13.00
HML,48.8691861,-97.1179027,9.00
HMM,51.8568666,7.7082944,2.00
HMN,61.0330000,69.1270555,17.00
HMN,32.8621027,-106.1091222,10.00
HMO,29.0955444,-111.0520666,9.00
HMR,60.2792222,18.3915555,6.00
HMV,-31.6058833,25.8440000,-26.00
HMV,36.4370555,-82.1296000,-4.00
HN,-9.4351333,160.0372777,9.00
HN,-37.8492638,175.3385277,21.00
HNB,38.8280833,65.9218888,5.00
HND,28.7052777,77.3641666,1.00
HNK,42.0630583,-75.3162833,-11.00
HNL,21.3083222,-157.9304111,11.00
HNT,54.3108250,9.5387305,4.00
HNU,47.2774444,24.7352777,5.00
HNW,38.7247250,-120.7492638,17.00
HOB,32.6382388,-103.2693000,11.00
HOI,-13.2395833,-176.2018333,12.00
HOK,31.3250000,114.4300000,-5.00
HOM,59.7094305,-151.4566000,15.00
HON,52.3566777,-1.6637250,1.00
HOS,38.3494888,26.1427083,6.00
HOT,34.4785944,-93.0906111,4.00
HOT,43.9150000,115.9666666,-9.00
HOZ,51.7667194,13.1989555,5.00
HPB,61.5143472,-166.1344805,13.00
HPE,39.4333583,141.1335000,-9.00
HPW,37.3288694,-77.1159444,-6.00
HQM,46.9470416,-124.1492694,19.00
